employee_id,name,age,department,gender,salary,joining_year,performance_score,city
6921,Employee_5920,40.0,Marketing,male,88956.0,2008,5.2,Kolkata
1200,Employee_199,150.0,HR,M,92104.0,2019,9.9,Hyderabad
8508,Employee_7507,53.0,Finance,female,108596.0,2007,8.1,Mumbai
1486,Employee_485,38.0,Operations,M,119067.0,2015,7.5,Pune
7740,Employee_6739,46.0,Finance,F,78846.0,2006,9.8,Pune
5092,Employee_4091,51.0,IT,Female,,2017,7.8,Kolkata
1456,Employee_455,56.0,HR,female,92395.0,2018,7.5,Hyderabad
3020,Employee_2019,38.0,Operations,male,55035.0,2007,7.8,Delhi
10276,Employee_9275,45.0,Sales,Female,77358.0,2013,7.5,Hyderabad
9737,Employee_8736,23.0,HR,FEMALE,117599.0,2018,9.9,Pune
2722,Employee_1721,32.0,Sales,Female,58325.0,2009,5.6,Bangalore
7128,Employee_6127,23.0,HR,Male,62800.0,2006,6.7,Mumbai
10015,Employee_9014,39.0,Operations,Male,53267.0,2005,9.4,Delhi
9589,Employee_8588,50.0,Sales,F,114533.0,2009,6.4,Mumbai
3795,Employee_2794,48.0,Operations,F,100124.0,2009,5.1,Hyderabad
7390,Employee_6389,28.0,IT,FEMALE,131936.0,2005,8.4,Pune
7443,Employee_6442,33.0,Marketing,M,32904.0,2005,9.2,Mumbai
10456,Employee_9455,30.0,IT,female,81544.0,2005,5.7,Hyderabad
1863,Employee_862,33.0,Sales,MALE,42043.0,2012,5.1,Bangalore
3095,Employee_2094,56.0,Operations,female,35217.0,2010,7.3,Bangalore
1948,Employee_947,50.0,IT,female,142319.0,2010,8.6,Pune
7031,Employee_6030,29.0,HR,F,99098.0,2016,7.5,Kolkata
2445,Employee_1444,43.0,IT,F,117467.0,2023,5.2,Bangalore
2281,Employee_1280,51.0,Finance,F,149455.0,2021,8.8,Delhi
10872,Employee_9871,51.0,HR,FEMALE,45739.0,2005,5.5,Mumbai
10759,Employee_9758,49.0,HR,male,101784.0,2007,7.6,Chennai
5924,Employee_4923,49.0,Operations,F,78296.0,2012,5.5,Kolkata
8212,Employee_7211,29.0,IT,FEMALE,83550.0,2019,8.6,Chennai
9041,Employee_8040,40.0,Sales,Male,43156.0,2005,8.2,Hyderabad
5996,Employee_4995,44.0,Marketing,FEMALE,75047.0,2009,8.1,Hyderabad
3303,Employee_2302,28.0,Finance,Female,92233.0,2005,5.7,Kolkata
3005,Employee_2004,38.0,HR,F,117493.0,2020,7.0,Bangalore
5274,Employee_4273,55.0,Operations,female,147021.0,2005,,Hyderabad
10143,Employee_9142,57.0,Sales,M,127291.0,2009,6.3,Pune
2006,Employee_1005,39.0,IT,M,,2005,7.1,Chennai
4995,Employee_3994,47.0,Operations,F,46643.0,2015,7.5,Pune
8407,Employee_7406,45.0,Operations,M,114935.0,2007,5.8,Pune
4376,Employee_3375,29.0,Marketing,female,87300.0,2005,5.4,Mumbai
6485,Employee_5484,39.0,HR,F,143117.0,2012,6.0,Chennai
3133,Employee_2132,46.0,Marketing,female,110919.0,2019,8.5,Hyderabad
5723,Employee_4722,29.0,Operations,male,72530.0,2012,5.6,Mumbai
8845,Employee_7844,54.0,HR,FEMALE,144957.0,2008,9.3,Pune
3058,Employee_2057,46.0,Finance,M,64635.0,2009,9.3,Chennai
6054,Employee_5053,39.0,Finance,Male,37488.0,2018,8.4,Pune
1230,Employee_229,56.0,Marketing,male,37734.0,2023,9.3,Delhi
4543,Employee_3542,39.0,Operations,MALE,36732.0,2013,9.7,Chennai
10543,Employee_9542,43.0,Sales,Male,128145.0,2021,9.7,Mumbai
10598,Employee_9597,25.0,Sales,female,89031.0,2012,5.4,Hyderabad
8339,Employee_7338,52.0,Operations,M,105769.0,2010,8.9,Mumbai
3996,Employee_2995,30.0,Operations,FEMALE,127366.0,2022,8.7,Pune
4079,Employee_3078,26.0,Sales,female,94501.0,2006,8.0,Mumbai
9797,Employee_8796,26.0,Marketing,FEMALE,91953.0,2018,6.5,Bangalore
1210,Employee_209,56.0,Operations,M,54490.0,2005,7.4,Bangalore
5732,Employee_4731,37.0,Operations,female,36406.0,2022,5.5,Pune
3751,Employee_2750,34.0,HR,Female,52597.0,2023,,Bangalore
10728,Employee_9727,34.0,Marketing,male,63921.0,2023,7.4,Bangalore
5703,Employee_4702,44.0,Marketing,M,77025.0,2019,8.2,Mumbai
8881,Employee_7880,23.0,IT,MALE,102367.0,2008,6.5,Mumbai
4469,Employee_3468,36.0,Finance,F,79615.0,2019,9.3,Kolkata
7316,Employee_6315,49.0,Finance,female,88952.0,2013,8.1,Kolkata
6285,Employee_5284,39.0,IT,MALE,50733.0,2016,5.3,Chennai
7459,Employee_6458,46.0,Finance,F,33646.0,2020,6.6,Chennai
2729,Employee_1728,57.0,Sales,Male,60178.0,2022,9.7,Delhi
6248,Employee_5247,42.0,Sales,M,80641.0,2015,8.6,Hyderabad
1338,Employee_337,33.0,Finance,Male,131917.0,2014,9.6,Hyderabad
10806,Employee_9805,54.0,Sales,Male,125011.0,2023,5.3,Bangalore
3651,Employee_2650,48.0,Marketing,Female,77285.0,2018,9.5,Pune
4563,Employee_3562,49.0,Marketing,Male,78960.0,2006,9.4,Hyderabad
9028,Employee_8027,56.0,IT,Male,79178.0,2016,5.4,Bangalore
9614,Employee_8613,43.0,IT,Male,69875.0,2009,8.7,Kolkata
10746,Employee_9745,40.0,Operations,FEMALE,126726.0,2021,5.2,Chennai
2227,Employee_1226,30.0,Marketing,female,96520.0,2009,6.3,Mumbai
5041,Employee_4040,33.0,Finance,female,77457.0,2008,9.5,Mumbai
5784,Employee_4783,56.0,Operations,FEMALE,35605.0,2020,5.5,Mumbai
3145,Employee_2144,46.0,HR,MALE,48584.0,2021,7.2,Bangalore
10219,Employee_9218,50.0,Operations,male,118252.0,2010,6.5,Mumbai
5619,Employee_4618,35.0,Operations,M,75440.0,2022,8.8,Kolkata
3112,Employee_2111,49.0,HR,F,51629.0,2017,6.5,Kolkata
5032,Employee_4031,53.0,IT,Female,131142.0,2023,9.7,Bangalore
4419,Employee_3418,26.0,Marketing,Female,115913.0,2005,5.8,Delhi
5563,Employee_4562,23.0,HR,FEMALE,60785.0,2005,6.7,Hyderabad
2018,Employee_1017,51.0,IT,male,61230.0,2011,5.1,Chennai
8614,Employee_7613,41.0,Operations,M,61227.0,2019,7.7,Kolkata
4444,Employee_3443,40.0,Marketing,Female,73374.0,2023,6.1,Mumbai
6565,Employee_5564,30.0,HR,Male,34424.0,2005,9.2,Mumbai
2929,Employee_1928,52.0,Sales,male,100270.0,2006,,Bangalore
1351,Employee_350,47.0,Finance,male,39610.0,2005,8.6,Pune
4379,Employee_3378,32.0,Operations,M,50264.0,2010,6.2,Delhi
3202,Employee_2201,40.0,HR,FEMALE,,2009,6.0,Chennai
5641,Employee_4640,40.0,Operations,F,64946.0,2011,9.7,Delhi
2935,Employee_1934,53.0,IT,M,129140.0,2023,5.2,Hyderabad
3971,Employee_2970,40.0,HR,Female,74549.0,2016,6.8,Hyderabad
8650,Employee_7649,57.0,Operations,female,34991.0,2014,5.4,Hyderabad
10883,Employee_9882,42.0,Marketing,Female,86270.0,2020,8.1,Pune
9545,Employee_8544,39.0,IT,F,50096.0,2022,6.6,Pune
7877,Employee_6876,47.0,HR,F,96408.0,2018,8.5,Bangalore
1565,Employee_564,39.0,IT,FEMALE,122297.0,2015,6.8,Chennai
2583,Employee_1582,54.0,IT,Female,118612.0,2020,5.9,Kolkata
5238,Employee_4237,55.0,Operations,Male,141342.0,2007,7.1,Pune
3176,Employee_2175,31.0,Operations,FEMALE,140415.0,2019,5.6,Hyderabad
8218,Employee_7217,52.0,Marketing,male,132421.0,2022,6.2,Delhi
3541,Employee_2540,55.0,Marketing,FEMALE,100173.0,2005,9.2,Chennai
7336,Employee_6335,39.0,Finance,F,137808.0,2011,5.8,Mumbai
3708,Employee_2707,22.0,Operations,female,136086.0,2013,,Pune
6355,Employee_5354,27.0,Finance,female,132417.0,2020,9.6,Pune
3229,Employee_2228,40.0,Operations,female,127081.0,2017,6.9,Pune
2116,Employee_1115,46.0,Finance,F,,2006,9.3,Bangalore
7441,Employee_6440,28.0,Sales,FEMALE,83749.0,2016,5.3,Kolkata
5149,Employee_4148,33.0,Finance,Female,52625.0,2023,5.9,Bangalore
5090,Employee_4089,52.0,IT,M,,2014,9.4,Bangalore
10248,Employee_9247,38.0,HR,FEMALE,83984.0,2021,9.4,Kolkata
6184,Employee_5183,25.0,Finance,Male,108513.0,2023,5.6,Bangalore
7391,Employee_6390,53.0,Marketing,M,95480.0,2005,7.7,Chennai
9240,Employee_8239,48.0,Marketing,MALE,132116.0,2014,9.8,Hyderabad
1822,Employee_821,54.0,IT,Male,50572.0,2009,7.5,Hyderabad
8507,Employee_7506,53.0,Operations,male,34188.0,2016,8.4,Kolkata
3273,Employee_2272,42.0,Operations,female,85134.0,2017,7.4,Mumbai
10080,Employee_9079,29.0,Finance,Male,46104.0,2011,5.6,Bangalore
1082,Employee_81,56.0,Sales,Male,127305.0,2013,9.8,Hyderabad
2324,Employee_1323,47.0,Finance,Female,50523.0,2007,9.5,Mumbai
6861,Employee_5860,47.0,Operations,F,,2012,6.0,Pune
8672,Employee_7671,36.0,Operations,Female,107115.0,2006,7.9,Kolkata
2615,Employee_1614,29.0,Finance,Male,148982.0,2014,9.7,Pune
3698,Employee_2697,39.0,Sales,FEMALE,115923.0,2019,7.9,Delhi
1832,Employee_831,27.0,Sales,FEMALE,97323.0,2018,8.5,Hyderabad
5418,Employee_4417,999.0,IT,MALE,113394.0,2014,7.2,Pune
6719,Employee_5718,25.0,Sales,M,46972.0,2007,6.1,Hyderabad
3421,Employee_2420,42.0,Finance,Female,,2020,6.9,Pune
5950,Employee_4949,31.0,HR,female,128637.0,2010,8.3,Delhi
4370,Employee_3369,35.0,Operations,male,73552.0,2013,8.4,Pune
3834,Employee_2833,28.0,Marketing,FEMALE,30056.0,2007,9.6,Kolkata
4102,Employee_3101,45.0,Marketing,M,135182.0,2007,9.0,Pune
2650,Employee_1649,28.0,HR,F,110641.0,2009,8.4,Pune
5519,Employee_4518,25.0,Finance,MALE,,2020,8.7,Chennai
8509,Employee_7508,53.0,Operations,female,88153.0,2017,6.6,Bangalore
4299,Employee_3298,31.0,Sales,Male,127932.0,2007,8.3,Chennai
4144,Employee_3143,40.0,Finance,F,91429.0,2020,9.2,
8453,Employee_7452,45.0,Sales,male,108271.0,2016,9.7,Mumbai
9313,Employee_8312,52.0,Sales,MALE,93908.0,2023,5.2,Pune
8636,Employee_7635,29.0,Finance,FEMALE,103392.0,2011,8.7,Bangalore
4965,Employee_3964,23.0,Operations,female,96036.0,2019,7.5,Pune
3690,Employee_2689,28.0,HR,Female,147704.0,2008,7.6,Bangalore
8926,Employee_7925,40.0,IT,Male,98440.0,2012,5.6,Mumbai
6955,Employee_5954,-10.0,Finance,Male,108730.0,2007,6.0,Pune
1750,Employee_749,36.0,Marketing,F,38316.0,2006,6.5,Chennai
7975,Employee_6974,57.0,HR,FEMALE,147715.0,2021,7.3,Bangalore
3374,Employee_2373,28.0,Marketing,Female,115380.0,2006,9.4,Hyderabad
3443,Employee_2442,32.0,IT,female,62476.0,2017,9.3,Delhi
7429,Employee_6428,23.0,Finance,M,105739.0,2013,7.4,Pune
7637,Employee_6636,23.0,Operations,M,64723.0,2015,,Pune
3759,Employee_2758,45.0,IT,MALE,61852.0,2017,5.6,Hyderabad
4007,Employee_3006,22.0,Operations,MALE,93649.0,2009,6.4,Pune
9351,Employee_8350,31.0,Marketing,MALE,121441.0,2020,6.5,
9786,Employee_8785,25.0,Sales,female,58923.0,2021,8.3,Delhi
8059,Employee_7058,46.0,HR,Female,75447.0,2020,5.7,Bangalore
9087,Employee_8086,47.0,Operations,male,108498.0,2005,6.5,
3825,Employee_2824,56.0,Finance,F,51031.0,2007,6.4,Bangalore
6154,Employee_5153,57.0,HR,M,,2016,8.9,Pune
7241,Employee_6240,46.0,Finance,Female,90734.0,2023,7.6,Delhi
6886,Employee_5885,36.0,Sales,FEMALE,79926.0,2009,7.5,Bangalore
9942,Employee_8941,37.0,Operations,Female,109229.0,2009,9.1,Bangalore
3038,Employee_2037,41.0,Operations,FEMALE,78659.0,2020,8.3,Bangalore
10641,Employee_9640,49.0,HR,F,130838.0,2016,9.1,Pune
6392,Employee_5391,27.0,IT,MALE,131163.0,2007,8.4,Delhi
2140,Employee_1139,39.0,Finance,Female,82788.0,2010,6.3,Pune
9318,Employee_8317,38.0,Sales,FEMALE,56505.0,2017,6.9,Delhi
3232,Employee_2231,26.0,IT,FEMALE,41654.0,2008,5.1,Delhi
3165,Employee_2164,27.0,IT,male,125973.0,2023,6.7,Chennai
3887,Employee_2886,40.0,Marketing,male,130513.0,2009,9.1,Bangalore
5773,Employee_4772,22.0,IT,male,124286.0,2020,8.3,Chennai
9433,Employee_8432,49.0,IT,FEMALE,84780.0,2007,7.4,Mumbai
3778,Employee_2777,33.0,IT,Male,144889.0,2006,5.0,Delhi
10014,Employee_9013,51.0,Marketing,Female,55658.0,2010,5.7,Delhi
4044,Employee_3043,53.0,IT,Male,140648.0,2018,9.3,Hyderabad
2571,Employee_1570,27.0,HR,male,127309.0,2012,6.4,Kolkata
1173,Employee_172,43.0,Finance,Female,80528.0,2015,5.2,Hyderabad
8933,Employee_7932,35.0,Operations,female,103744.0,2008,8.4,Delhi
3088,Employee_2087,46.0,IT,male,69350.0,2017,9.2,Chennai
10264,Employee_9263,55.0,IT,FEMALE,88016.0,2011,9.2,Bangalore
9185,Employee_8184,42.0,IT,Male,48009.0,2011,9.6,Chennai
9758,Employee_8757,34.0,Sales,MALE,117824.0,2019,5.1,Chennai
8029,Employee_7028,33.0,HR,Female,116328.0,2021,6.8,Delhi
6462,Employee_5461,46.0,Operations,MALE,105038.0,2012,9.4,Pune
3331,Employee_2330,53.0,Sales,F,77672.0,2008,5.1,Hyderabad
4280,Employee_3279,51.0,IT,M,41870.0,2015,6.0,Delhi
2833,Employee_1832,33.0,Finance,MALE,57987.0,2016,5.2,Hyderabad
6675,Employee_5674,31.0,Sales,male,80083.0,2020,6.7,Kolkata
2791,Employee_1790,57.0,Marketing,Male,67310.0,2006,7.5,Mumbai
10593,Employee_9592,28.0,Sales,Male,114059.0,2018,6.1,Kolkata
10367,Employee_9366,46.0,HR,Female,120988.0,2016,7.0,Delhi
8096,Employee_7095,46.0,Sales,Male,55545.0,2008,6.9,Chennai
5442,Employee_4441,35.0,IT,Male,138876.0,2018,5.4,Bangalore
6614,Employee_5613,45.0,Marketing,M,75517.0,2014,8.7,Hyderabad
1835,Employee_834,29.0,Marketing,M,128987.0,2005,5.4,Bangalore
3487,Employee_2486,51.0,IT,Male,126794.0,2013,9.8,Kolkata
8560,Employee_7559,30.0,Marketing,MALE,49467.0,2019,9.4,Delhi
5771,Employee_4770,48.0,Sales,Male,75692.0,2016,8.8,Mumbai
6031,Employee_5030,40.0,HR,Male,114383.0,2018,6.4,Delhi
10224,Employee_9223,38.0,HR,F,83913.0,2012,9.3,Chennai
5561,Employee_4560,47.0,HR,male,,2005,9.3,Pune
5975,Employee_4974,34.0,Sales,FEMALE,70905.0,2011,9.8,Kolkata
1820,Employee_819,35.0,HR,Female,79339.0,2007,8.4,Bangalore
1066,Employee_65,47.0,Operations,Female,39017.0,2009,7.8,Delhi
5257,Employee_4256,38.0,Sales,Male,81137.0,2021,5.3,Delhi
7232,Employee_6231,57.0,Finance,female,67214.0,2009,9.9,Hyderabad
3025,Employee_2024,53.0,Marketing,M,118148.0,2015,8.2,Hyderabad
5739,Employee_4738,32.0,HR,female,102681.0,2005,7.4,Chennai
1355,Employee_354,35.0,HR,female,52347.0,2010,8.2,Hyderabad
6851,Employee_5850,30.0,Marketing,MALE,37943.0,2005,9.4,Hyderabad
10216,Employee_9215,45.0,Operations,female,61976.0,2011,5.5,Hyderabad
9263,Employee_8262,51.0,Marketing,M,60545.0,2005,9.7,Pune
2809,Employee_1808,24.0,Sales,M,83239.0,2015,6.1,Mumbai
8473,Employee_7472,33.0,Operations,female,120467.0,2006,5.1,Kolkata
5048,Employee_4047,41.0,Operations,female,63379.0,2022,5.6,Hyderabad
5569,Employee_4568,31.0,Operations,FEMALE,35725.0,2005,6.5,Chennai
9526,Employee_8525,35.0,HR,M,40283.0,2011,5.3,Chennai
7685,Employee_6684,32.0,IT,MALE,71842.0,2020,5.5,Bangalore
3278,Employee_2277,27.0,Sales,M,80106.0,2018,9.6,Bangalore
1473,Employee_472,31.0,Sales,Male,133202.0,2007,7.4,Pune
8357,Employee_7356,47.0,Finance,FEMALE,139662.0,2021,9.6,Mumbai
4083,Employee_3082,36.0,HR,M,148724.0,2023,9.2,Pune
6838,Employee_5837,26.0,HR,female,47538.0,2005,5.0,Delhi
7862,Employee_6861,51.0,Marketing,F,138659.0,2006,6.7,Mumbai
4062,Employee_3061,46.0,Sales,male,89327.0,2012,8.5,Hyderabad
4380,Employee_3379,26.0,Operations,FEMALE,49121.0,2016,6.8,Kolkata
1869,Employee_868,47.0,Finance,male,,2014,7.6,Delhi
5696,Employee_4695,49.0,Operations,MALE,49039.0,2021,7.6,Pune
9070,Employee_8069,45.0,Marketing,male,129423.0,2019,6.3,Mumbai
2507,Employee_1506,41.0,Sales,MALE,131415.0,2007,5.8,Hyderabad
6730,Employee_5729,29.0,IT,Male,141067.0,2010,5.2,Bangalore
9328,Employee_8327,57.0,Sales,F,137083.0,2006,9.5,Chennai
8403,Employee_7402,0.0,Sales,M,130325.0,2011,5.8,Hyderabad
10417,Employee_9416,55.0,Sales,M,100635.0,2017,8.0,Bangalore
3771,Employee_2770,33.0,Sales,M,115549.0,2017,6.5,Hyderabad
10802,Employee_9801,38.0,Marketing,M,53481.0,2021,6.5,Hyderabad
10743,Employee_9742,31.0,Sales,female,130750.0,2013,,Mumbai
6831,Employee_5830,35.0,Sales,female,132305.0,2013,7.0,Kolkata
5360,Employee_4359,26.0,Operations,F,66326.0,2022,8.8,Chennai
2076,Employee_1075,55.0,Sales,female,148692.0,2010,5.8,Pune
9548,Employee_8547,33.0,Sales,FEMALE,33417.0,2017,7.8,Delhi
5420,Employee_4419,48.0,IT,Female,42850.0,2017,9.3,Chennai
8486,Employee_7485,52.0,Finance,FEMALE,105764.0,2021,7.1,Hyderabad
7404,Employee_6403,40.0,IT,MALE,131383.0,2008,9.1,Chennai
10938,Employee_9937,45.0,Sales,MALE,147982.0,2017,7.4,Bangalore
6279,Employee_5278,22.0,Sales,female,137940.0,2005,6.4,Hyderabad
5594,Employee_4593,55.0,Marketing,female,135623.0,2011,5.9,Bangalore
10393,Employee_9392,54.0,HR,MALE,59570.0,2015,5.2,Kolkata
7544,Employee_6543,29.0,Marketing,MALE,98146.0,2017,7.0,Mumbai
8931,Employee_7930,54.0,Marketing,F,126492.0,2017,5.9,Kolkata
1074,Employee_73,45.0,IT,F,119938.0,2019,6.3,Delhi
6289,Employee_5288,49.0,Marketing,M,122217.0,2016,5.5,Mumbai
5377,Employee_4376,39.0,Finance,male,125443.0,2012,9.8,Bangalore
10944,Employee_9943,37.0,Finance,female,87684.0,2006,9.2,Delhi
9615,Employee_8614,34.0,HR,female,68438.0,2020,8.6,
5864,Employee_4863,53.0,Marketing,M,104174.0,2020,8.9,Delhi
2102,Employee_1101,38.0,HR,FEMALE,118760.0,2008,8.4,Bangalore
9140,Employee_8139,46.0,Marketing,Female,45948.0,2012,8.4,Hyderabad
5400,Employee_4399,42.0,Sales,F,72586.0,2015,8.5,Delhi
1314,Employee_313,46.0,IT,M,140990.0,2019,8.5,Bangalore
4335,Employee_3334,200.0,IT,Male,71682.0,2019,8.2,Mumbai
9319,Employee_8318,47.0,IT,M,118830.0,2014,8.4,Mumbai
1119,Employee_118,57.0,Finance,F,94577.0,2022,,Mumbai
3023,Employee_2022,-5.0,HR,FEMALE,106749.0,2017,8.4,Pune
7685,Employee_6684,32.0,IT,MALE,71842.0,2020,5.5,Bangalore
4133,Employee_3132,52.0,Finance,Female,88900.0,2008,8.6,Hyderabad
3035,Employee_2034,45.0,Operations,MALE,92546.0,2009,8.7,Chennai
10919,Employee_9918,41.0,Operations,Female,31415.0,2023,6.7,Bangalore
3857,Employee_2856,56.0,Sales,Female,147943.0,2019,8.8,
10101,Employee_9100,23.0,Marketing,F,92020.0,2018,5.4,Bangalore
5229,Employee_4228,33.0,IT,male,136243.0,2014,5.2,Pune
2220,Employee_1219,38.0,Operations,Male,47301.0,2022,6.6,Pune
8007,Employee_7006,46.0,Finance,M,86964.0,2011,8.9,Hyderabad
5609,Employee_4608,39.0,Operations,male,135059.0,2006,5.6,Chennai
6124,Employee_5123,41.0,Sales,female,112456.0,2022,7.0,Chennai
10320,Employee_9319,30.0,Sales,male,137046.0,2023,7.0,Delhi
3511,Employee_2510,54.0,Marketing,M,31378.0,2019,5.5,Kolkata
6310,Employee_5309,27.0,Sales,M,58812.0,2009,6.1,Pune
7168,Employee_6167,38.0,Operations,Female,,2012,6.0,Pune
5566,Employee_4565,33.0,Operations,male,32704.0,2016,8.9,Delhi
5979,Employee_4978,49.0,IT,FEMALE,48113.0,2020,6.9,Bangalore
8079,Employee_7078,50.0,HR,female,112976.0,2013,7.2,Hyderabad
8638,Employee_7637,34.0,Marketing,FEMALE,91088.0,2020,8.6,Delhi
4934,Employee_3933,32.0,Sales,Female,39151.0,2014,5.1,Bangalore
1178,Employee_177,27.0,Operations,male,119122.0,2022,8.7,Bangalore
2644,Employee_1643,34.0,IT,Female,136546.0,2014,8.8,Mumbai
10760,Employee_9759,47.0,Marketing,FEMALE,90083.0,2005,5.6,Pune
4468,Employee_3467,31.0,Finance,female,142602.0,2021,9.5,Kolkata
9304,Employee_8303,23.0,Operations,M,138407.0,2007,9.0,Delhi
2375,Employee_1374,46.0,IT,FEMALE,119825.0,2014,6.6,Mumbai
2721,Employee_1720,51.0,Operations,Male,106368.0,2020,9.5,Mumbai
6696,Employee_5695,52.0,HR,male,90345.0,2009,6.2,Delhi
5443,Employee_4442,31.0,Sales,male,144541.0,2014,7.7,Pune
3265,Employee_2264,52.0,Marketing,M,45430.0,2010,9.5,Hyderabad
1088,Employee_87,29.0,Operations,Female,60755.0,2013,7.9,Mumbai
9456,Employee_8455,33.0,IT,M,52454.0,2007,9.8,Kolkata
7283,Employee_6282,150.0,Sales,M,138283.0,2022,9.0,Hyderabad
10125,Employee_9124,50.0,HR,male,138249.0,2007,6.8,Delhi
1404,Employee_403,44.0,Finance,male,79474.0,2016,5.6,Bangalore
4800,Employee_3799,23.0,IT,F,91240.0,2005,5.6,Bangalore
9134,Employee_8133,31.0,HR,Male,55299.0,2007,7.9,Bangalore
7734,Employee_6733,29.0,Finance,Female,78754.0,2019,9.0,Bangalore
8579,Employee_7578,54.0,Operations,male,139334.0,2012,6.7,Chennai
8256,Employee_7255,22.0,Marketing,Male,86200.0,2018,7.6,Pune
3457,Employee_2456,41.0,IT,M,78604.0,2017,8.1,Chennai
10488,Employee_9487,37.0,Operations,M,41346.0,2023,5.8,Chennai
3215,Employee_2214,36.0,Sales,MALE,144178.0,2008,8.4,Hyderabad
2028,Employee_1027,53.0,HR,MALE,118264.0,2011,9.9,Delhi
6533,Employee_5532,27.0,Finance,M,87690.0,2023,7.6,Hyderabad
2422,Employee_1421,32.0,IT,MALE,65435.0,2006,8.3,Bangalore
3437,Employee_2436,39.0,IT,female,97967.0,2014,,Delhi
8627,Employee_7626,35.0,Sales,male,130307.0,2016,9.3,Delhi
7965,Employee_6964,49.0,Marketing,Female,127292.0,2008,7.1,Delhi
10546,Employee_9545,45.0,HR,male,86953.0,2020,5.5,Bangalore
2279,Employee_1278,31.0,Finance,male,121650.0,2015,6.1,Chennai
6181,Employee_5180,22.0,Operations,female,99105.0,2015,7.5,Delhi
3761,Employee_2760,42.0,IT,M,118545.0,2006,9.0,Mumbai
7635,Employee_6634,33.0,IT,FEMALE,136188.0,2006,5.8,Kolkata
6624,Employee_5623,24.0,HR,MALE,119782.0,2009,9.5,Pune
8646,Employee_7645,30.0,Finance,F,139889.0,2016,6.0,
2979,Employee_1978,36.0,Finance,FEMALE,58964.0,2021,9.9,Hyderabad
2062,Employee_1061,38.0,Sales,male,33800.0,2007,9.0,Mumbai
2426,Employee_1425,33.0,Operations,Male,68941.0,2019,,Pune
6028,Employee_5027,56.0,IT,female,111298.0,2011,7.8,Mumbai
8745,Employee_7744,41.0,IT,M,64968.0,2014,6.7,Chennai
6080,Employee_5079,41.0,Marketing,MALE,39570.0,2017,7.7,Hyderabad
2503,Employee_1502,45.0,Operations,MALE,,2011,,Mumbai
7424,Employee_6423,37.0,Sales,male,109922.0,2006,7.8,Kolkata
9999,Employee_8998,52.0,Operations,MALE,104137.0,2011,9.0,Chennai
9405,Employee_8404,-5.0,HR,Female,116462.0,2021,7.6,Bangalore
4974,Employee_3973,44.0,HR,M,99468.0,2021,7.8,Hyderabad
10016,Employee_9015,32.0,Sales,male,140998.0,2020,7.1,Kolkata
6457,Employee_5456,43.0,IT,MALE,32477.0,2005,7.3,Mumbai
1679,Employee_678,51.0,Finance,Male,128200.0,2010,5.9,Bangalore
3578,Employee_2577,999.0,Operations,F,109973.0,2019,9.1,Kolkata
4488,Employee_3487,53.0,Sales,Female,49309.0,2007,5.1,Delhi
4099,Employee_3098,49.0,Marketing,female,83948.0,2017,6.3,Pune
7525,Employee_6524,23.0,HR,Male,102582.0,2023,7.7,Bangalore
9543,Employee_8542,29.0,Finance,male,51529.0,2008,7.6,Chennai
10076,Employee_9075,34.0,Marketing,Female,73285.0,2010,9.0,Kolkata
9248,Employee_8247,53.0,HR,M,90216.0,2005,8.7,Bangalore
1103,Employee_102,26.0,Marketing,M,121133.0,2012,9.7,Bangalore
1958,Employee_957,25.0,Sales,MALE,133336.0,2017,8.4,Delhi
6407,Employee_5406,23.0,Sales,female,110459.0,2014,8.2,Hyderabad
9642,Employee_8641,0.0,Finance,male,74159.0,2023,5.3,Delhi
7308,Employee_6307,54.0,Marketing,F,68636.0,2012,7.4,Chennai
8943,Employee_7942,45.0,Finance,female,113364.0,2012,9.4,Mumbai
9675,Employee_8674,54.0,Finance,F,131177.0,2005,5.8,Kolkata
3689,Employee_2688,49.0,Finance,F,110684.0,2016,7.3,Bangalore
10193,Employee_9192,27.0,IT,male,38487.0,2018,6.8,Pune
7648,Employee_6647,37.0,Finance,Female,65097.0,2018,8.2,Kolkata
8991,Employee_7990,36.0,Finance,F,120957.0,2016,8.4,Chennai
9512,Employee_8511,56.0,Finance,Female,97333.0,2007,7.3,Hyderabad
9840,Employee_8839,34.0,Marketing,MALE,106981.0,2009,7.6,Kolkata
8720,Employee_7719,34.0,Operations,male,127103.0,2008,7.3,Delhi
9535,Employee_8534,40.0,IT,female,47276.0,2010,8.2,Hyderabad
1419,Employee_418,42.0,Finance,Female,81372.0,2008,9.5,Delhi
6366,Employee_5365,31.0,Sales,male,145843.0,2020,7.4,Kolkata
7960,Employee_6959,55.0,HR,M,147177.0,2011,5.6,Mumbai
4674,Employee_3673,40.0,IT,F,140551.0,2020,7.8,Bangalore
2948,Employee_1947,52.0,Finance,F,58973.0,2023,6.7,Chennai
3319,Employee_2318,26.0,Operations,M,58788.0,2017,7.1,Chennai
3300,Employee_2299,33.0,HR,Male,,2023,9.8,Hyderabad
6023,Employee_5022,27.0,Finance,female,114860.0,2008,9.0,Mumbai
7420,Employee_6419,50.0,IT,female,62380.0,2013,8.3,Kolkata
1209,Employee_208,30.0,HR,female,76538.0,2009,7.0,Hyderabad
6937,Employee_5936,37.0,HR,Male,64319.0,2017,5.1,Chennai
10988,Employee_9987,44.0,Sales,Female,49944.0,2005,9.5,Chennai
8770,Employee_7769,41.0,Operations,Female,52474.0,2019,7.5,Pune
